AREA,HOLE,r,theta,Y,X
OUTER,O1,7,3.822271062,-4.405242737,-5.44002173
INNER,I1,7,3.830997708,-4.452547542,-5.401372084
OUTER,O1,7,3.839724354,-4.499513268,-5.362311102
INNER,I1,7,3.848451001,-4.546136338,-5.322841759
OUTER,O1,7,3.857177647,-4.592413203,-5.282967062
INNER,I1,7,3.865904293,-4.638340338,-5.242690046
OUTER,O1,7,3.874630939,-4.683914245,-5.202013778
INNER,I1,7,3.883357586,-4.729131453,-5.160941358
OUTER,O1,7,3.892084232,-4.77398852,-5.119475911
INNER,I1,7,3.900810878,-4.81848203,-5.077620597
OUTER,O1,7,3.909537524,-4.862608593,-5.035378602
INNER,I1,7,3.918264171,-4.90636485,-4.992753144
OUTER,O1,7,3.926990817,-4.949747468,-4.949747468
INNER,I1,7,3.935717463,-4.992753144,-4.90636485
OUTER,O1,7,3.94444411,-5.035378602,-4.862608593
INNER,I1,7,3.953170756,-5.077620597,-4.81848203
OUTER,O1,7,3.961897402,-5.119475911,-4.77398852
INNER,I1,7,3.970624048,-5.160941358,-4.729131453
OUTER,O1,7,3.979350695,-5.202013778,-4.683914245
INNER,I1,7,3.988077341,-5.242690046,-4.638340338
OUTER,O1,7,3.996803987,-5.282967062,-4.592413203
INNER,I1,7,4.005530633,-5.322841759,-4.546136338
OUTER,O1,7,4.01425728,-5.362311102,-4.499513268
INNER,I1,7,4.022983926,-5.401372084,-4.452547542
OUTER,O1,7,4.031710572,-5.44002173,-4.405242737
INNER,I1,7,4.040437218,-5.478257098,-4.357602456
OUTER,O1,7,4.049163865,-5.516075275,-4.309630327
INNER,I1,7,4.057890511,-5.553473382,-4.261330003
OUTER,O1,7,4.066617157,-5.59044857,-4.212705162
INNER,I1,7,4.075343803,-5.626998024,-4.163759507
OUTER,O1,7,4.08407045,-5.663118961,-4.114496766
INNER,I1,7,4.092797096,-5.698808628,-4.06492069
OUTER,O1,7,4.101523742,-5.73406431,-4.015035054
INNER,I1,7,4.110250388,-5.76888332,-3.964843658
OUTER,O1,7,4.118977035,-5.803263008,-3.914350324
INNER,I1,7,4.127703681,-5.837200754,-3.863558897
OUTER,O1,7,4.136430327,-5.870693976,-3.812473245
INNER,I1,7,4.145156973,-5.903740121,-3.761097258
OUTER,O1,7,4.15388362,-5.936336673,-3.70943485
INNER,I1,7,4.162610266,-5.96848115,-3.657489953
OUTER,O1,7,4.171336912,-6.000171105,-3.605266524
INNER,I1,7,4.180063559,-6.031404123,-3.552768541
OUTER,O1,7,4.188790205,-6.062177826,-3.5
INNER,I1,7,4.197516851,-6.092489872,-3.446964921
OUTER,O1,7,4.206243497,-6.12233795,-3.393667342
INNER,I1,7,4.214970144,-6.151719789,-3.340111322
OUTER,O1,7,4.22369679,-6.18063315,-3.28630094
INNER,I1,7,4.232423436,-6.209075832,-3.232240293
OUTER,O1,7,4.241150082,-6.237045669,-3.177933498
INNER,I1,7,4.249876729,-6.264540531,-3.123384692
OUTER,O1,7,4.258603375,-6.291558324,-3.068598028
INNER,I1,7,4.267330021,-6.31809699,-3.013577678
OUTER,O1,7,4.276056667,-6.344154509,-2.958327832
INNER,I1,7,4.284783314,-6.369728896,-2.902852699
OUTER,O1,7,4.29350996,-6.394818203,-2.847156502
INNER,I1,7,4.302236606,-6.419420521,-2.791243482
OUTER,O1,7,4.310963252,-6.443533974,-2.735117899
INNER,I1,7,4.319689899,-6.467156728,-2.678784027
OUTER,O1,7,4.328416545,-6.490286982,-2.622246154
INNER,I1,7,4.337143191,-6.512922976,-2.565508587
OUTER,O1,7,4.345869837,-6.535062985,-2.508575647
INNER,I1,7,4.354596484,-6.556705325,-2.451451669
OUTER,O1,7,4.36332313,-6.577848346,-2.394141003
INNER,I1,7,4.372049776,-6.598490438,-2.336648015
OUTER,O1,7,4.380776423,-6.618630029,-2.278977081
INNER,I1,7,4.389503069,-6.638265586,-2.221132595
OUTER,O1,7,4.398229715,-6.657395614,-2.163118961
INNER,I1,7,4.406956361,-6.676018655,-2.104940597
OUTER,O1,7,4.415683008,-6.694133292,-2.046601933
INNER,I1,7,4.424409654,-6.711738144,-1.988107413
OUTER,O1,7,4.4331363,-6.728831872,-1.929461491
INNER,I1,7,4.441862946,-6.745413172,-1.870668633
OUTER,O1,7,4.450589593,-6.761480784,-1.811733316
INNER,I1,7,4.459316239,-6.777033483,-1.752660028
OUTER,O1,7,4.468042885,-6.792070084,-1.693453269
INNER,I1,7,4.476769531,-6.806589443,-1.634117547
OUTER,O1,7,4.485496178,-6.820590453,-1.57465738
INNER,I1,7,4.494222824,-6.83407205,-1.515077298
OUTER,O1,7,4.50294947,-6.847033205,-1.455381836
INNER,I1,7,4.511676116,-6.859472932,-1.395575541
OUTER,O1,7,4.520402763,-6.871390284,-1.335662968
INNER,I1,7,4.529129409,-6.882784353,-1.275648678
OUTER,O1,7,4.537856055,-6.893654271,-1.215537244
INNER,I1,7,4.546582701,-6.903999211,-1.155333241
OUTER,O1,7,4.555309348,-6.913818384,-1.095041255
INNER,I1,7,4.564035994,-6.923111044,-1.034665878
OUTER,O1,7,4.57276264,-6.931876481,-0.974211707
INNER,I1,7,4.581489286,-6.94011403,-0.913683346
OUTER,O1,7,4.590215933,-6.947823061,-0.853085404
INNER,I1,7,4.598942579,-6.95500299,-0.792422496
OUTER,O1,7,4.607669225,-6.961653268,-0.731699243
INNER,I1,7,4.616395872,-6.967773389,-0.670920268
OUTER,O1,7,4.625122518,-6.973362887,-0.610090199
INNER,I1,7,4.633849164,-6.978421336,-0.54921367
OUTER,O1,7,4.64257581,-6.982948352,-0.488295316
INNER,I1,7,4.651302457,-6.986943589,-0.427339777
OUTER,O1,7,4.660029103,-6.990406743,-0.366351694
INNER,I1,7,4.668755749,-6.993337551,-0.305335712
OUTER,O1,7,4.677482395,-6.995735789,-0.244296477
INNER,I1,7,4.686209042,-6.997601275,-0.183238638
OUTER,O1,7,4.694935688,-6.998933866,-0.122166845
INNER,I1,7,4.703662334,-6.999733461,-0.061085748
OUTER,O1,7,4.71238898,-7,-1.38066E-13
INNER,I1,7,4.721115627,-6.999733461,0.061085748
OUTER,O1,7,4.729842273,-6.998933866,0.122166845
INNER,I1,7,4.738568919,-6.997601275,0.183238638
OUTER,O1,7,4.747295565,-6.995735789,0.244296477
INNER,I1,7,4.756022212,-6.993337551,0.305335712
OUTER,O1,7,4.764748858,-6.990406743,0.366351694
INNER,I1,7,4.773475504,-6.986943589,0.427339777
OUTER,O1,7,4.78220215,-6.982948352,0.488295316
INNER,I1,7,4.790928797,-6.978421336,0.54921367
OUTER,O1,7,4.799655443,-6.973362887,0.610090199
INNER,I1,7,4.808382089,-6.967773389,0.670920268
OUTER,O1,7,4.817108736,-6.961653268,0.731699243
INNER,I1,7,4.825835382,-6.95500299,0.792422496
OUTER,O1,7,4.834562028,-6.947823061,0.853085404
INNER,I1,7,4.843288674,-6.94011403,0.913683346
OUTER,O1,7,4.852015321,-6.931876481,0.974211707
INNER,I1,7,4.860741967,-6.923111044,1.034665878
OUTER,O1,7,4.869468613,-6.913818384,1.095041255
INNER,I1,7,4.878195259,-6.903999211,1.155333241
OUTER,O1,7,4.886921906,-6.893654271,1.215537244
INNER,I1,7,4.895648552,-6.882784353,1.275648678
OUTER,O1,7,4.904375198,-6.871390284,1.335662968
INNER,I1,7,4.913101844,-6.859472932,1.395575541
OUTER,O1,7,4.921828491,-6.847033205,1.455381836
INNER,I1,7,4.930555137,-6.83407205,1.515077298
OUTER,O1,7,4.939281783,-6.820590453,1.57465738
INNER,I1,7,4.948008429,-6.806589443,1.634117547
OUTER,O1,7,4.956735076,-6.792070084,1.693453269
INNER,I1,7,4.965461722,-6.777033483,1.752660028
OUTER,O1,7,4.974188368,-6.761480784,1.811733316
INNER,I1,7,4.982915014,-6.745413172,1.870668633
OUTER,O1,7,4.991641661,-6.728831872,1.929461491
INNER,I1,7,5.000368307,-6.711738144,1.988107413
OUTER,O1,7,5.009094953,-6.694133292,2.046601933
INNER,I1,7,5.017821599,-6.676018655,2.104940597
OUTER,O1,7,5.026548246,-6.657395614,2.163118961
INNER,I1,7,5.035274892,-6.638265586,2.221132595
OUTER,O1,7,5.044001538,-6.618630029,2.278977081
INNER,I1,7,5.052728185,-6.598490438,2.336648015
OUTER,O1,7,5.061454831,-6.577848346,2.394141003
INNER,I1,7,5.070181477,-6.556705325,2.451451669
OUTER,O1,7,5.078908123,-6.535062985,2.508575647
INNER,I1,7,5.08763477,-6.512922976,2.565508587
OUTER,O1,7,5.096361416,-6.490286982,2.622246154
INNER,I1,7,5.105088062,-6.467156728,2.678784027
OUTER,O1,7,5.113814708,-6.443533974,2.735117899
INNER,I1,7,5.122541355,-6.419420521,2.791243482
OUTER,O1,7,5.131268001,-6.394818203,2.847156502
INNER,I1,7,5.139994647,-6.369728896,2.902852699
OUTER,O1,7,5.148721293,-6.344154509,2.958327832
INNER,I1,7,5.15744794,-6.31809699,3.013577678
OUTER,O1,7,5.166174586,-6.291558324,3.068598028
INNER,I1,7,5.174901232,-6.264540531,3.123384692
OUTER,O1,7,5.183627878,-6.237045669,3.177933498
INNER,I1,7,5.192354525,-6.209075832,3.232240293
OUTER,O1,7,5.201081171,-6.18063315,3.28630094
INNER,I1,7,5.209807817,-6.151719789,3.340111322
OUTER,O1,7,5.218534463,-6.12233795,3.393667342
INNER,I1,7,5.22726111,-6.092489872,3.446964921
OUTER,O1,7,5.235987756,-6.062177826,3.5
INNER,I1,7,5.244714402,-6.031404123,3.552768541
OUTER,O1,7,5.253441049,-6.000171105,3.605266524
INNER,I1,7,5.262167695,-5.96848115,3.657489953
OUTER,O1,7,5.270894341,-5.936336673,3.70943485
INNER,I1,7,5.279620987,-5.903740121,3.761097258
OUTER,O1,7,5.288347634,-5.870693976,3.812473245
INNER,I1,7,5.29707428,-5.837200754,3.863558897
OUTER,O1,7,5.305800926,-5.803263008,3.914350324
INNER,I1,7,5.314527572,-5.76888332,3.964843658
OUTER,O1,7,5.323254219,-5.73406431,4.015035054
INNER,I1,7,5.331980865,-5.698808628,4.06492069
OUTER,O1,7,5.340707511,-5.663118961,4.114496766
INNER,I1,7,5.349434157,-5.626998024,4.163759507
OUTER,O1,7,5.358160804,-5.59044857,4.212705162
INNER,I1,7,5.36688745,-5.553473382,4.261330003
OUTER,O1,7,5.375614096,-5.516075275,4.309630327
INNER,I1,7,5.384340742,-5.478257098,4.357602456
OUTER,O1,7,5.393067389,-5.44002173,4.405242737
INNER,I1,7,5.401794035,-5.401372084,4.452547542
OUTER,O1,7,5.410520681,-5.362311102,4.499513268
INNER,I1,7,5.419247327,-5.322841759,4.546136338
OUTER,O1,7,5.427973974,-5.282967062,4.592413203
INNER,I1,7,5.43670062,-5.242690046,4.638340338
OUTER,O1,7,5.445427266,-5.202013778,4.683914245
INNER,I1,7,5.454153912,-5.160941358,4.729131453
OUTER,O1,7,5.462880559,-5.119475911,4.77398852
INNER,I1,7,5.471607205,-5.077620597,4.81848203
OUTER,O1,7,5.480333851,-5.035378602,4.862608593
INNER,I1,7,5.489060498,-4.992753144,4.90636485
OUTER,O1,7,5.497787144,-4.949747468,4.949747468
INNER,I1,7,5.50651379,-4.90636485,4.992753144
OUTER,O1,7,5.515240436,-4.862608593,5.035378602
INNER,I1,7,5.523967083,-4.81848203,5.077620597
OUTER,O1,7,5.532693729,-4.77398852,5.119475911
INNER,I1,7,5.541420375,-4.729131453,5.160941358
OUTER,O1,7,5.550147021,-4.683914245,5.202013778
INNER,I1,7,5.558873668,-4.638340338,5.242690046
OUTER,O1,7,5.567600314,-4.592413203,5.282967062
INNER,I1,7,5.57632696,-4.546136338,5.322841759
OUTER,O1,7,5.585053606,-4.499513268,5.362311102
INNER,I1,7,5.593780253,-4.452547542,5.401372084
OUTER,O1,7,5.602506899,-4.405242737,5.44002173
INNER,I1,7,5.611233545,-4.357602456,5.478257098
OUTER,O1,7,5.619960191,-4.309630327,5.516075275
INNER,I1,7,5.628686838,-4.261330003,5.553473382
OUTER,O1,7,5.637413484,-4.212705162,5.59044857
INNER,I1,7,5.64614013,-4.163759507,5.626998024
OUTER,O1,7,5.654866776,-4.114496766,5.663118961
INNER,I1,7,5.663593423,-4.06492069,5.698808628
OUTER,O1,7,5.672320069,-4.015035054,5.73406431
INNER,I1,7,5.681046715,-3.964843658,5.76888332
OUTER,O1,7,5.689773362,-3.914350324,5.803263008
INNER,I1,7,5.698500008,-3.863558897,5.837200754
OUTER,O1,7,5.707226654,-3.812473245,5.870693976
INNER,I1,7,5.7159533,-3.761097258,5.903740121
OUTER,O1,7,5.724679947,-3.70943485,5.936336673
INNER,I1,7,5.733406593,-3.657489953,5.96848115
OUTER,O1,7,5.742133239,-3.605266524,6.000171105
INNER,I1,7,5.750859885,-3.552768541,6.031404123
OUTER,O1,7,5.759586532,-3.5,6.062177826
INNER,I1,7,5.768313178,-3.446964921,6.092489872
OUTER,O1,7,5.777039824,-3.393667342,6.12233795
INNER,I1,7,5.78576647,-3.340111322,6.151719789
OUTER,O1,7,5.794493117,-3.28630094,6.18063315
INNER,I1,7,5.803219763,-3.232240293,6.209075832
OUTER,O1,7,5.811946409,-3.177933498,6.237045669
INNER,I1,7,5.820673055,-3.123384692,6.264540531
OUTER,O1,7,5.829399702,-3.068598028,6.291558324
INNER,I1,7,5.838126348,-3.013577678,6.31809699
OUTER,O1,7,5.846852994,-2.958327832,6.344154509
INNER,I1,7,5.85557964,-2.902852699,6.369728896
OUTER,O1,7,5.864306287,-2.847156502,6.394818203
INNER,I1,7,5.873032933,-2.791243482,6.419420521
OUTER,O1,7,5.881759579,-2.735117899,6.443533974
INNER,I1,7,5.890486225,-2.678784027,6.467156728
OUTER,O1,7,5.899212872,-2.622246154,6.490286982
INNER,I1,7,5.907939518,-2.565508587,6.512922976
OUTER,O1,7,5.916666164,-2.508575647,6.535062985
INNER,I1,7,5.925392811,-2.451451669,6.556705325
OUTER,O1,7,5.934119457,-2.394141003,6.577848346
INNER,I1,7,5.942846103,-2.336648015,6.598490438
OUTER,O1,7,5.951572749,-2.278977081,6.618630029
INNER,I1,7,5.960299396,-2.221132595,6.638265586
OUTER,O1,7,5.969026042,-2.163118961,6.657395614
INNER,I1,7,5.977752688,-2.104940597,6.676018655
OUTER,O1,7,5.986479334,-2.046601933,6.694133292
INNER,I1,7,5.995205981,-1.988107413,6.711738144
OUTER,O1,7,6.003932627,-1.929461491,6.728831872
INNER,I1,7,6.012659273,-1.870668633,6.745413172
OUTER,O1,7,6.021385919,-1.811733316,6.761480784
INNER,I1,7,6.030112566,-1.752660028,6.777033483
OUTER,O1,7,6.038839212,-1.693453269,6.792070084
INNER,I1,7,6.047565858,-1.634117547,6.806589443
OUTER,O1,7,6.056292504,-1.57465738,6.820590453
INNER,I1,7,6.065019151,-1.515077298,6.83407205
OUTER,O1,7,6.073745797,-1.455381836,6.847033205
INNER,I1,7,6.082472443,-1.395575541,6.859472932
OUTER,O1,7,6.091199089,-1.335662968,6.871390284
INNER,I1,7,6.099925736,-1.275648678,6.882784353
OUTER,O1,7,6.108652382,-1.215537244,6.893654271
INNER,I1,7,6.117379028,-1.155333241,6.903999211
OUTER,O1,7,6.126105675,-1.095041255,6.913818384
INNER,I1,7,6.134832321,-1.034665878,6.923111044
OUTER,O1,7,6.143558967,-0.974211707,6.931876481
INNER,I1,7,6.152285613,-0.913683346,6.94011403
OUTER,O1,7,6.16101226,-0.853085404,6.947823061
INNER,I1,7,6.169738906,-0.792422496,6.95500299
OUTER,O1,7,6.178465552,-0.731699243,6.961653268
INNER,I1,7,6.187192198,-0.670920268,6.967773389
OUTER,O1,7,6.195918845,-0.610090199,6.973362887
INNER,I1,7,6.204645491,-0.54921367,6.978421336
OUTER,O1,7,6.213372137,-0.488295316,6.982948352
INNER,I1,7,6.222098783,-0.427339777,6.986943589
OUTER,O1,7,6.23082543,-0.366351694,6.990406743
INNER,I1,7,6.239552076,-0.305335712,6.993337551
OUTER,O1,7,6.248278722,-0.244296477,6.995735789
INNER,I1,7,6.257005368,-0.183238638,6.997601275
OUTER,O1,7,6.265732015,-0.122166845,6.998933866
INNER,I1,7,6.274458661,-0.061085748,6.999733461
OUTER,O1,7,6.283185307,-2.56622E-13,7
LUNG,L0,10,0,0,10
LUNG,L0,10.1,0.008726646,0.088138009,10.09961542
LUNG,L0,10.15,0.017453293,0.177141925,10.14845411
LUNG,L0,10.125,0.026179939,0.265041602,10.12153042
LUNG,L0,10.25,0.034906585,0.357719841,10.24375598
LUNG,L0,10.35,0.043633231,0.451460659,10.34014909
LUNG,L0,10.3,0.052359878,0.539060349,10.28588421
LUNG,L0,10.25,0.061086524,0.62574753,10.23088168
LUNG,L0,10.175,0.06981317,0.70977212,10.15021421
LUNG,L0,10.2,0.078539816,0.800282776,10.1685568
LUNG,L0,10.225,0.087266463,0.89116747,10.18609079
LUNG,L0,10.3,0.095993109,0.987211251,10.25258084
LUNG,L0,10.275,0.104719755,1.07402996,10.21871247
LUNG,L0,10.12,0.113446401,1.145616523,10.05494718
LUNG,L0,10.2,0.122173048,1.243067303,10.12397075
LUNG,L0,10.075,0.130899694,1.315051387,9.988806978
LUNG,L0,10.05,0.13962634,1.398689665,9.952194091
LUNG,L0,10,0.148352986,1.478094111,9.890158634
LUNG,L0,10.05,0.157079633,1.572166374,9.926267823
LUNG,L0,10.075,0.165806279,1.662854629,9.936827435
LUNG,L0,10.2,0.174532925,1.771211412,10.04503908
LUNG,L0,10.25,0.183259571,1.867914136,10.0783628
LUNG,L0,10.1,0.191986218,1.927170853,9.914434553
LUNG,L0,10.175,0.200712864,2.028568733,9.97073387
LUNG,L0,10.3,0.20943951,2.141490415,10.07492029
LUNG,L0,10.325,0.218166156,2.234739014,10.08025627
LUNG,L0,10.2,0.226892803,2.294500754,9.938574661
LUNG,L0,10.225,0.235619449,2.386978845,9.942482436
LUNG,L0,10.1,0.244346095,2.443411146,9.799986835
LUNG,L0,10.05,0.253072742,2.516319041,9.729883786
LUNG,L0,10.15,0.261799388,2.627013308,9.804147137
LUNG,L0,10.175,0.270526034,2.719150477,9.804939861
LUNG,L0,10.25,0.27925268,2.825282897,9.852932383
LUNG,L0,10.35,0.287979327,2.939558818,9.923784256
LUNG,L0,10.25,0.296705973,2.996809973,9.802123749
LUNG,L0,10.225,0.305432619,3.0747168,9.751755821
LUNG,L0,10.125,0.314159265,3.128797068,9.629447227
LUNG,L0,10.175,0.322885912,3.228574879,9.649193192
LUNG,L0,10.1,0.331612558,3.28823836,9.549737614
LUNG,L0,10.075,0.340339204,3.363104107,9.497113023
LUNG,L0,10,0.34906585,3.420201433,9.396926208
LUNG,L0,10.1,0.357792497,3.537094551,9.460389111
LUNG,L0,10.15,0.366519143,3.637434688,9.475841329
LUNG,L0,10.125,0.375245789,3.710824921,9.420477876
LUNG,L0,10.25,0.383972435,3.839717583,9.503634509
LUNG,L0,10.35,0.392699082,3.960773525,9.562153161
LUNG,L0,10.3,0.401425728,4.024530623,9.481199991
LUNG,L0,10.25,0.410152374,4.087177956,9.399865762
LUNG,L0,10.175,0.41887902,4.138545343,9.295325032
LUNG,L0,10.2,0.427605667,4.229871075,9.281604963
LUNG,L0,10.225,0.436332313,4.321271726,9.266997122
LUNG,L0,10.3,0.445058959,4.434264297,9.296628429
LUNG,L0,10.275,0.453785606,4.504263533,9.235108826
LUNG,L0,10.12,0.462512252,4.515521869,9.056735739
LUNG,L0,10.2,0.471238898,4.630703097,9.088266547
LUNG,L0,10.075,0.479965544,4.652117278,8.936634144
LUNG,L0,10.05,0.488692191,4.718189206,8.873623308
LUNG,L0,10,0.497418837,4.771587603,8.788171127
LUNG,L0,10.05,0.506145483,4.872336683,8.789928057
LUNG,L0,10.075,0.514872129,4.961167368,8.768833637
LUNG,L0,10.2,0.523598776,5.1,8.833459119
LUNG,L0,10.25,0.532325422,5.20226822,8.831698895
LUNG,L0,10.1,0.541052068,5.201884557,8.657389737
LUNG,L0,10.175,0.549778714,5.316422896,8.675613672
LUNG,L0,10.3,0.558505361,5.458168422,8.73489539
LUNG,L0,10.325,0.567232007,5.547618456,8.708016678
LUNG,L0,10.2,0.575958653,5.555318157,8.554439793
LUNG,L0,10.225,0.584685299,5.643555675,8.526482531
LUNG,L0,10.1,0.593411946,5.647848325,8.373279483
LUNG,L0,10.05,0.602138592,5.692382681,8.282468196
LUNG,L0,10.15,0.610865238,5.821800829,8.31439325
LUNG,L0,10.175,0.619591884,5.908652574,8.283625399
LUNG,L0,10.25,0.628318531,6.024798836,8.292424192
LUNG,L0,10.35,0.637045177,6.156415843,8.319918507
LUNG,L0,10.25,0.645771823,6.168603987,8.186013978
LUNG,L0,10.225,0.654498469,6.224585612,8.112037904
LUNG,L0,10.125,0.663225116,6.233572438,7.97860888
LUNG,L0,10.175,0.671951762,6.334086428,7.963037996
LUNG,L0,10.1,0.680678408,6.35613595,7.849174211
LUNG,L0,10.075,0.689405055,6.408488069,7.774117678
LUNG,L0,10,0.698131701,6.427876097,7.660444431
LUNG,L0,10.1,0.706858347,6.559425288,7.680100253
LUNG,L0,10.15,0.715584993,6.658999144,7.660302239
LUNG,L0,10.125,0.72431164,6.709027988,7.583176673
LUNG,L0,10.25,0.733038286,6.858588715,7.617234461
LUNG,L0,10.35,0.741764932,6.992358649,7.630820436
LUNG,L0,10.3,0.750491578,7.024583109,7.532943127
LUNG,L0,10.25,0.759218225,7.055634401,7.435087303
LUNG,L0,10.175,0.767944871,7.068148919,7.319282468
LUNG,L0,10.2,0.776671517,7.149274496,7.275154581
LUNG,L0,10.225,0.785398163,7.230166838,7.230166838
LUNG,L0,10.3,0.79412481,7.346479626,7.219365422
LUNG,L0,10.275,0.802851456,7.391216448,7.137614756
LUNG,L0,10.12,0.811578102,7.340788635,6.966148306
LUNG,L0,10.2,0.820304748,7.459807757,6.956383273
LUNG,L0,10.075,0.829031395,7.428069168,6.806571342
LUNG,L0,10.05,0.837758041,7.468605496,6.724762594
LUNG,L0,10,0.846484687,7.489557208,6.626200482
LUNG,L0,10.05,0.855211333,7.584831281,6.593393241
LUNG,L0,10.075,0.86393798,7.661090103,6.543189087
LUNG,L0,10.2,0.872664626,7.81365332,6.556433619
LUNG,L0,10.25,0.881391272,7.90915198,6.519801758
LUNG,L0,10.1,0.890117919,7.849174211,6.35613595
LUNG,L0,10.175,0.898844565,7.963037996,6.334086428
LUNG,L0,10.3,0.907571211,8.116510762,6.341313196
LUNG,L0,10.325,0.916297857,8.191373239,6.285461755
LUNG,L0,10.2,0.925024504,8.146082202,6.138513236
LUNG,L0,10.225,0.93375115,8.2194364,6.082062995
LUNG,L0,10.1,0.942477796,8.171071643,5.936631048
LUNG,L0,10.05,0.951204442,8.181860959,5.836064705
LUNG,L0,10.15,0.959931089,8.31439325,5.821800829
LUNG,L0,10.175,0.968657735,8.385483969,5.763183461
LUNG,L0,10.25,0.977384381,8.497635119,5.731727261
LUNG,L0,10.35,0.986111027,8.630718258,5.712547798
LUNG,L0,10.25,0.994837674,8.596373321,5.582550109
LUNG,L0,10.225,1.00356432,8.623677533,5.493888495
LUNG,L0,10.125,1.012290966,8.586486974,5.36543255
LUNG,L0,10.175,1.021017612,8.675613672,5.316422896
LUNG,L0,10.1,1.029744259,8.657389737,5.201884557
LUNG,L0,10.075,1.038470905,8.680913791,5.113449007
LUNG,L0,10,1.047197551,8.660254038,5
LUNG,L0,10.1,1.055924197,8.790592529,4.973477957
LUNG,L0,10.15,1.064650844,8.877390027,4.920817646
LUNG,L0,10.125,1.07337749,8.898023266,4.831232448
LUNG,L0,10.25,1.082104136,9.050212827,4.812083519
LUNG,L0,10.35,1.090830782,9.180562123,4.779098147
LUNG,L0,10.3,1.099557429,9.177367199,4.676102147
LUNG,L0,10.25,1.108284075,9.173077206,4.573527584
LUNG,L0,10.175,1.117010721,9.145229421,4.460426419
LUNG,L0,10.2,1.125737368,9.2063699,4.391213187
LUNG,L0,10.225,1.134464014,9.266997122,4.321271726
LUNG,L0,10.3,1.14319066,9.37260109,4.271340399
LUNG,L0,10.275,1.151917306,9.386679577,4.179219008
LUNG,L0,10.12,1.160643953,9.280647953,4.035340578
LUNG,L0,10.2,1.169370599,9.389149505,3.985457511
LUNG,L0,10.075,1.178097245,9.30808629,3.855535581
LUNG,L0,10.05,1.186823891,9.318197738,3.764796264
LUNG,L0,10,1.195550538,9.30417568,3.665012267
LUNG,L0,10.05,1.204277184,9.382483286,3.601597893
LUNG,L0,10.075,1.21300383,9.436972307,3.528339366
LUNG,L0,10.2,1.221730476,9.584864732,3.488605462
LUNG,L0,10.25,1.230457123,9.662075284,3.421520307
LUNG,L0,10.1,1.239183769,9.549737614,3.28823836
LUNG,L0,10.175,1.247910415,9.649193192,3.228574879
LUNG,L0,10.3,1.256637061,9.795882118,3.182875042
LUNG,L0,10.325,1.265363708,9.847127516,3.10478738
LUNG,L0,10.2,1.274090354,9.754308511,2.982191388
LUNG,L0,10.225,1.282817,9.803931789,2.9040569
LUNG,L0,10.1,1.291543646,9.708743129,2.783937294
LUNG,L0,10.05,1.300270293,9.684486055,2.68574568
LUNG,L0,10.15,1.308996939,9.804147137,2.627013308
LUNG,L0,10.175,1.317723585,9.850902241,2.547616541
LUNG,L0,10.25,1.326450232,9.945531194,2.47969943
LUNG,L0,10.35,1.335176878,10.06402868,2.416159516
LUNG,L0,10.25,1.343903524,9.987293164,2.305748307
LUNG,L0,10.225,1.35263017,9.982626673,2.213095053
LUNG,L0,10.125,1.361356817,9.903744457,2.10510587
LUNG,L0,10.175,1.370083463,9.97073387,2.028568733
LUNG,L0,10.1,1.378810109,9.914434553,1.927170853
LUNG,L0,10.075,1.387536755,9.906293194,1.836022919
LUNG,L0,10,1.396263402,9.84807753,1.736481777
LUNG,L0,10.1,1.404990048,9.961484576,1.666980819
LUNG,L0,10.15,1.413716694,10.02503666,1.58780982
LUNG,L0,10.125,1.42244334,10.01378562,1.496570288
LUNG,L0,10.25,1.431169987,10.1502477,1.426524285
LUNG,L0,10.35,1.439896633,10.26145432,1.350946089
LUNG,L0,10.3,1.448623279,10.22322536,1.255254237
LUNG,L0,10.25,1.457349925,10.18411152,1.160332941
LUNG,L0,10.175,1.466076572,10.11926029,1.063577114
LUNG,L0,10.2,1.474803218,10.15304122,0.977626676
LUNG,L0,10.225,1.483529864,10.18609079,0.89116747
LUNG,L0,10.3,1.49225651,10.26824854,0.808128686
LUNG,L0,10.275,1.500983157,10.24997062,0.716747768
LUNG,L0,10.12,1.509709803,10.10112416,0.61781122
LUNG,L0,10.2,1.518436449,10.18602125,0.533826754
LUNG,L0,10.075,1.527163095,10.06541083,0.439465328
LUNG,L0,10.05,1.535889742,10.04387781,0.350739942
LUNG,L0,10,1.544616388,9.99657325,0.261769483
LUNG,L0,10.05,1.553343034,10.04846934,0.175396685
LUNG,L0,10.075,1.562069681,10.07461637,0.087919845
LUNG,L0,10.2,1.570796327,10.2,6.24826E-16
LUNG,L0,10.25,1.579522973,10.24960971,-0.089446989
LUNG,L0,10.1,1.588249619,10.09846172,-0.176269305
LUNG,L0,10.175,1.596976266,10.17151328,-0.266350449
LUNG,L0,10.3,1.605702912,10.29372552,-0.359464816
LUNG,L0,10.325,1.614429558,10.31517289,-0.450370175
LUNG,L0,10.2,1.623156204,10.18602125,-0.533826754
LUNG,L0,10.225,1.631882851,10.20592831,-0.624221317
LUNG,L0,10.1,1.640609497,10.07539691,-0.704540385
LUNG,L0,10.05,1.649336143,10.0190192,-0.788513912
LUNG,L0,10.15,1.658062789,10.11137619,-0.884630789
LUNG,L0,10.175,1.666789436,10.12815632,-0.975230532
LUNG,L0,10.25,1.675516082,10.19384943,-1.071416748
LUNG,L0,10.35,1.684242728,10.28346871,-1.171653262
